2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
0.0,69545.58283467666,772144.0040175546,3032331.835829046,7344745.215628652,12914387.608637294,17997348.909591462,21585728.048336454,24200211.20589551,26651309.71482708,29070835.612936802,31311680.120699495,33318454.95243121,35043563.66752281,36509039.57049889,37867061.916097954
0.0,67008.44622346033,746951.1156852494,2955371.1618362507,7209486.975822353,12737505.095836772,17757418.24211863,21192332.674249776,23577484.278242353,25882616.64195895,28347969.682541963,30664379.084882215,32579190.449152976,34111253.31111588,35467398.85807731,36871248.8888397
0.0,65821.12668747545,732150.7468637316,2886130.656605331,7026099.026158162,12442303.987128941,17468520.48784708,21086050.943595957,23685273.6038872,25978893.73769767,28171667.35012115,30213551.51954661,32091636.970212907,33726138.29493293,35089801.98902394,36470247.46334261
0.0,66096.73621811585,737718.823393973,2917982.2320267847,7085713.167624877,12511980.442919342,17493576.610891744,20969017.053289432,23383676.24344226,25584710.22768781,27931665.651984096,30427767.14049665,32886348.799651626,35043945.35222444,36788222.78340063,38249859.201984644
0.0,69056.2575798932,768230.1155952376,3026489.0248833545,7346419.355830411,12947341.33683865,18078836.011446856,21701967.701956995,24309794.16551328,26677000.122696944,28939087.0716902,30991481.72061534,32867618.582706235,34605336.69171679,36201053.71028426,37677770.255210534
0.0,56883.3523369922,646763.7778793103,2645344.836024584,6638854.271763081,12111010.288844077,17535249.06209991,21715585.298362143,24742319.120561384,27146689.349700373,29135410.94124972,30824254.080894653,32426931.47128789,34100974.718153805,35873388.10482334,37686828.54166952
0.0,76571.44850048429,837604.5663287647,3209859.0131162014,7657280.58652719,13344954.906457089,18446840.896570805,21946098.536419492,24381721.45216155,26600847.080531523,28865292.300867155,31009949.7841439,32902862.197386745,34632205.59636656,36336143.1795645,37991245.50930926
0.0,71578.11746606158,787370.829349241,3034551.806372847,7192388.228928423,12387216.397722147,16982822.33578921,20268242.93985301,22987538.41667607,25795204.12332628,28465275.62501272,30667817.94795633,32486067.187057566,34215312.807837814,36047860.98149451,37922347.26568077
0.0,69540.81102351392,766737.7709070494,2976525.161271173,7157430.697219013,12554231.746897018,17529618.93686084,21193239.340210374,24004828.446937475,26549874.990483437,28853600.77432045,30848309.79528166,32706958.926306516,34526537.08911929,36185637.54685519,37669497.08642025
0.0,65869.30622930195,728307.2911109619,2848235.959745419,6936468.948748966,12368132.205491172,17572717.218407992,21498006.90555101,24380276.49942334,26797868.41169361,28968390.90028721,30885963.083423976,32538103.734424077,33993444.15375824,35368345.0807311,36805304.35861195
0.0,69563.95734323036,770527.4181767763,3011929.809580429,7264213.059148911,12757886.661271686,17773331.597488016,21293769.278673217,23795532.41995476,26076927.945310928,28360827.135525182,30532405.137428187,32475148.078400638,34202443.19458897,35890569.439005755,37697791.24093781
0.0,64365.572418958414,717698.2700394187,2838188.9516901197,6917436.325522968,12294288.181128869,17361850.607712556,21079329.53128893,23745996.474649705,26004495.238736253,28110596.826753676,30168507.571262263,32227570.575850755,34196001.93040403,35951472.00886334,37498767.274493426
0.0,66298.78919399646,741553.8622999336,2947034.8274680204,7188799.085179967,12667163.058899235,17597180.132229887,20942045.284725416,23306867.0505871,25657306.467806265,28144320.672661852,30452459.79829161,32406784.00240052,34027473.264364965,35488068.295309834,37062922.96471139
0.0,68886.57744298317,757616.1820665445,2931371.828346466,7051690.092633211,12404370.05746078,17361368.455002166,20919174.80926772,23447651.410861094,25654927.527037,27888067.55247012,30240107.24808077,32618207.96378931,34822872.95212172,36663422.13324468,38084731.81104
0.0,67866.75402536693,747794.8807947321,2902885.831672706,6999928.881788406,12331967.34873939,17323000.966001015,21045017.832782514,23848369.19817885,26254625.517582167,28330793.67185684,30074916.959309746,31718948.512896407,33490833.7048188,35435371.49104136,37441611.71079123
0.0,67248.18077955049,740752.646067225,2873785.4136676104,6921324.820165608,12153070.977748834,16973779.30819037,20451901.09705548,23065925.232318327,25558928.12757491,28085591.49444354,30470003.348363318,32513354.731589448,34156188.34631213,35574908.256755285,37032088.27067893
0.0,67847.61409038582,752644.6929023125,2953614.9474192085,7164467.541364951,12630895.10417659,17640136.834299542,21118227.309177466,23477806.709751397,25536282.219388746,27634236.166971747,29820773.99337886,32014771.602367528,34001352.07335996,35696669.73178282,37274126.1573793
0.0,66356.5245492651,735123.5124739044,2877820.1375022638,6967792.410976395,12289129.807206187,17226470.4261582,20778195.09326279,23322107.61331709,25572901.59287556,27802477.507964317,30086993.03015535,32409794.085350014,34586185.119934276,36462866.154236734,38051714.68712774
0.0,65206.58728179735,720795.383849132,2814353.3856477593,6827909.149016014,12136083.684419608,17220947.88052317,21097577.77120993,24006769.49893267,26475743.10886533,28695402.41793862,30717873.51698333,32559602.31136899,34233291.37348742,35823120.40116034,37493027.41735098
0.0,69631.33369884937,765998.4871776277,2965430.8325289614,7136595.263669782,12549839.971818632,17579333.669190466,21240470.871505037,23866470.377281614,26026689.52273872,27899368.82150853,29599397.77767704,31319308.06023809,33143673.609615408,35014149.766632915,36892336.53997366
0.0,69367.31862516874,766982.2526575944,2991434.816632974,7218777.103363731,12713011.393267423,17817149.255537055,21494104.544583146,24073206.72883625,26145519.095312335,27894070.73702905,29463675.04456748,31074762.031114504,32844039.279488668,34724255.613728546,36585556.69062459
0.0,64016.175866928694,710304.0409308594,2793026.250861379,6816716.34010666,12136618.872923993,17187202.681624323,20955083.107835073,23704096.80395932,26041602.943991046,28146946.619121537,30015334.54512979,31728996.5789128,33380426.55270521,35029716.7006602,36774271.17568055
0.0,67628.94453648102,747340.5684532283,2916634.74387888,7065437.403165466,12471133.04616508,17443352.22592458,20947536.003450207,23434537.28085844,25760298.096337646,28247348.023262523,30722205.9434942,32901714.847114567,34650814.800240375,36043473.75048427,37318706.078243755
0.0,64403.21301223696,716222.7481200995,2826499.9707911825,6911061.139295792,12298413.502343265,17352845.413937498,21036106.53090712,23682663.7354852,25995365.34241491,28196555.513069622,30227962.169407874,32095054.213605933,33849999.84558711,35548113.50933305,37366593.497735195
0.0,56951.66115364409,639704.6501854025,2573524.4680243726,6422895.760927098,11652712.000882093,16746176.277759574,20592762.26300739,23371611.663389143,25769185.274662178,28062252.867120802,30205414.55733787,32194373.77549046,34019872.096306935,35653328.9627488,37206578.2418379
0.0,67993.56648411846,755560.5921506166,2972490.6215509977,7218983.706566002,12745872.075625647,17827527.674298503,21435604.326302793,24005146.82281127,26273401.196539972,28377301.20852461,30186045.1684653,31784367.60217806,33368745.562593482,35059543.70411583,36894383.03018301
0.0,62370.626316660644,702653.9005550655,2826964.387152437,6976999.546865435,12490992.06361788,17695327.948021412,21461618.714909017,24136699.93568372,26512195.661934294,28840001.85812963,31026663.306858756,32959003.487952948,34562826.09396396,35955900.92106078,37418094.68991665
0.0,70855.55382254405,787959.0975743016,3095987.733166733,7461359.228994126,13031806.833633877,18012283.36000811,21484292.4216739,24115074.737165872,26718341.560836557,29262352.64863095,31428775.257596802,33205579.994545303,34758884.362536445,36247037.527900025,37820869.12572889
0.0,62192.72934667367,694954.9168041939,2767122.136720544,6829625.221468714,12281183.21551371,17498542.552919064,21301389.38997651,23917483.6562233,26113001.384084597,28253556.575138982,30343594.822759807,32310489.126454618,34150740.02680324,35971128.987604216,37784388.53031138
0.0,70131.60412840814,774582.5928304222,3009181.537563877,7207651.899356958,12623962.060350634,17656583.835290913,21369196.163200203,24160366.5084995,26573032.155424178,28712228.356952034,30639132.886787556,32402881.03568395,34030501.01115063,35656612.02900389,37391697.1483997
0.0,70434.66435240576,772860.3536190067,2971341.8433315153,7075405.15649261,12353147.463183776,17296605.627914507,21135594.479071073,24269588.16518628,27054529.90955047,29303148.845350634,30977752.94469968,32399606.415195134,33893913.245399095,35620161.56069859,37486240.005424306
0.0,72835.3763698037,798902.7010316546,3070249.6358965486,7301534.345225163,12647532.5870742,17418719.585875265,20780935.89162796,23361388.244130332,25860265.698339134,28279869.066511758,30434106.278696023,32325086.930757705,34054140.76075595,35675108.55145284,37245925.469130225
0.0,66787.86754851113,747331.2608317417,2971943.5603950946,7264398.727153728,12907868.645079918,18193305.468987644,21974572.713583242,24553988.61563238,26665628.217358876,28634494.118269116,30602628.392016605,32596107.295576762,34468403.59695498,36185104.64255699,37846049.50876558
0.0,65179.772953688094,719981.2358048956,2807438.1772788595,6796985.486470185,12022376.590901112,16952847.150157515,20656495.05395384,23481640.678037148,26021271.45679097,28421494.99189308,30634120.5860889,32683565.374459617,34610402.46132607,36476723.65943217,38334065.33535389
0.0,73502.7270986292,811659.6762045108,3150522.860138275,7523278.802270097,13070464.305118721,18011835.6123325,21414377.464199144,23907977.450650748,26313698.353458133,28750504.10665287,31018044.37327558,32956234.796802767,34580159.247072384,36116035.04679398,37771807.58658958
0.0,67545.69539148633,743020.8848160082,2874296.4023633692,6903147.80325124,12130494.937887626,17071228.920185603,20894585.440250486,23964975.892276414,26698965.64820494,28961915.138610344,30664567.404687636,32021965.42047059,33373899.01705771,34965701.71536197,36787563.52397935
0.0,67062.31517580205,742628.1745285849,2906355.6666856525,7045796.456353903,12465294.721794007,17547826.18009585,21299838.893913478,24089485.116768587,26511888.724079706,28675203.108482096,30519488.304712355,32129734.281905387,33682384.396461464,35301820.05442081,37053800.439151846
0.0,65036.619060383535,719668.6660843847,2809970.800935766,6778433.420731148,11902490.689464873,16603545.646709865,20024818.517816998,22704678.20924472,25329842.578407936,27870432.03126157,30032937.382717006,31817663.573904667,33500019.687252935,35265838.01841328,37065270.75612237
0.0,66553.03056213251,739642.1957052831,2907036.8061444387,7038786.0149184,12410451.556125583,17362720.61625749,20921359.48596791,23540005.947289154,25900576.880713936,28130466.73302538,30131954.256048627,31942284.643093266,33695234.07764614,35428187.702926606,37122007.08774417
0.0,72200.90006529781,788591.5391749783,3010061.0177455083,7138440.564921371,12400056.976851264,17238933.112882532,20866242.77847834,23736120.025915526,26314805.004929006,28615644.655176256,30688759.96509516,32716163.87325656,34687749.91544774,36369922.36563929,37699761.16817885
0.0,64453.332884353484,715272.0754320628,2808687.107742862,6821931.303076407,12084899.102010414,17015959.52315776,20667003.20677732,23480334.335447438,26124778.60743655,28613317.701246314,30660355.73934797,32241851.524179764,33720894.44341036,35485151.74448184,37533705.097029336
0.0,68249.1144248362,752917.4257370326,2933127.2466385574,7112587.440229693,12572860.936180772,17664032.71534189,21348480.075412255,23975365.544373196,26228892.58378024,28337900.17083853,30338756.573850375,32327716.684425298,34353289.03895374,36305295.62761154,38065883.48287427
0.0,66909.64395453224,743859.5058509677,2932222.235987554,7156946.252049877,12733049.571820037,17953794.300894845,21679950.861351036,24184645.617526975,26187664.07711288,28046069.319871403,29911124.31169364,31899603.837584134,33985664.91273182,35989571.34325352,37790527.45698121
0.0,62934.61722838967,700532.1870161277,2764686.128143317,6742196.1543731345,12010519.333408223,17088185.117133208,21030155.6401771,24038672.245930906,26492143.546753954,28433514.29944233,30024116.680886734,31627606.238241535,33391438.583225008,35278799.88498813,37331355.985299826
0.0,66261.08726616563,731971.3370819221,2854410.0420294963,6910537.573965795,12222322.245897803,17238719.08911632,21044435.40726148,23991163.06051855,26590489.987557966,28827559.86555876,30672100.883212637,32400572.700859386,34281044.544257626,36250147.61406399,38081336.07702582
0.0,67700.5275277045,744391.3094009254,2880510.3116242834,6943992.217651335,12276437.668282907,17293247.22250263,20972213.75334052,23604401.407247603,25840992.504944824,28026167.138556488,30224472.017416045,32333039.044989884,34244934.89102096,35891943.5464557,37268523.80843282
0.0,66501.78890643278,736015.4828872127,2880713.3699363032,6993346.933545769,12342673.129830685,17272227.674261242,20807720.878863882,23420450.971836198,25865903.03191733,28242582.28226572,30375363.548356898,32326087.922164816,34248590.93473196,36146886.95508191,37932913.01169927
0.0,62195.645549555375,699882.3254985296,2815901.334560523,6980035.88262215,12553363.534570185,17846379.766942002,21655881.54130936,24233513.51429078,26369594.129182264,28389762.48257959,30306738.208014656,32143380.215774957,33926729.885399394,35711026.814226635,37557159.033315495
0.0,68462.7314463419,757128.8954204535,2956157.622790633,7147343.7222584775,12585065.89888836,17624638.615041275,21299415.578141205,24005274.48660822,26356302.950687047,28465473.7002422,30358257.690928638,32210245.494843878,34059179.13565872,35813495.36562499,37510077.639595985
0.0,66684.47831419499,736490.2635751319,2861698.6295067705,6852700.518972524,11959243.533429096,16637139.084113786,20093319.226287264,22866292.699883133,25490523.11315644,27848530.234895412,29818124.871352814,31584337.33145022,33358420.297849867,35128776.007751696,36790465.130807936
0.0,68546.08268862833,759137.1042991725,2964132.931389258,7127434.437303844,12471473.120307151,17320099.859245103,20783641.27452373,23455395.519970078,26069973.182054702,28646087.329036146,30892500.502159633,32710328.10485116,34231941.49598968,35649262.73460371,37130793.05365372
0.0,67163.20839126267,748714.5356016569,2951898.8442692324,7132440.320383094,12554541.92252277,17570862.45083222,21217344.897730794,23960774.909033515,26464323.111682717,28835244.77871122,31032379.357971307,33023058.79042109,34783944.71348503,36341939.556901604,37779013.94027784
0.0,69427.91118252176,767312.8257023682,2989113.4858552394,7194050.5421998,12602128.016275283,17521316.462046314,20974114.00476576,23492905.167837925,25903312.520086497,28403105.736240633,30826025.593476865,32969149.824783903,34732910.23415101,36248359.018716946,37736503.628178805
0.0,62133.53620157665,692996.2552403,2742603.7124273893,6690758.05307322,11888762.52488577,16792333.147488102,20442961.66204411,23196581.056507763,25679513.118546233,28027107.659137055,30170751.323985696,32122381.897989426,33883851.799485564,35483543.460023224,37057837.33888521
0.0,71499.53139460081,787183.2174753099,3044509.274263965,7280552.896003318,12713754.031788673,17697072.070152976,21342997.920371704,24111138.51849886,26541768.45019775,28697308.77732299,30606748.206728313,32409746.414962552,34139329.69719317,35695496.35969775,37146105.457788475
0.0,65248.9863867569,730828.0994206168,2911802.3546232698,7124676.163999837,12623703.509962093,17696375.84613523,21274839.320329417,23802216.5309838,26047362.671824988,28164587.719608366,30106958.600902382,31982062.892231766,33849863.803015046,35682152.03541722,37492993.65667321
0.0,70272.63493956553,771921.7749015336,2980349.2210349655,7157990.467099938,12576781.172164159,17571149.24237071,21133976.389369983,23667715.812411092,25907394.65502667,28136444.79806852,30318850.537229415,32357601.284201335,34247492.52672285,36072170.68944577,37790111.32497619
0.0,65361.6620504717,724611.9351576882,2840054.4146816083,6882539.961822331,12147231.674805129,17039760.928571913,20608445.40569124,23288033.690085705,25771580.23476672,28174388.691082947,30360759.44880086,32316166.97958652,34106164.71057011,35776386.7069989,37304783.268996246
0.0,70098.786640209,779687.2059040051,3071152.7423726954,7452159.3106297,13095793.766424334,18156181.314465743,21491116.493251543,23612274.530438747,25481142.929995187,27415898.967471886,29409770.79811059,31445101.538755603,33436181.944884505,35276884.917741455,36950512.15462517
0.0,67042.62959133303,747388.9750322099,2954215.662745494,7189255.3759444645,12718566.918476673,17851129.062844828,21519819.79115009,24139499.1033409,26428053.564101327,28539331.02686946,30433401.706306178,32191402.81555119,33958367.64935337,35823044.45287878,37705804.65407061
0.0,63498.83490217122,704704.9298054059,2774369.9563018074,6790041.225477645,12108793.326543555,17108936.38957182,20712191.93260105,23247143.522687647,25529577.962168623,27864646.467687394,30110374.569730014,32126632.391459234,33945252.04603881,35686593.0560423,37330803.91398246
0.0,66588.72702375827,732854.359273498,2842938.572767453,6875512.964405141,12155527.964347748,17058454.03785343,20595766.38592884,23196655.113706358,25684642.756586593,28284942.121186085,30626763.39640333,32354472.989487723,33638261.936648324,34975598.33631555,36615311.74990593
0.0,69095.37891043724,763240.659342806,2971771.2540319734,7157999.379617728,12563003.088645024,17516101.34149634,21039926.361968692,23561000.388328996,25797267.801940825,27997975.084687162,30188442.392759945,32381823.61876003,34469562.82936892,36344640.32411609,38066761.95374495
0.0,68831.0250018445,764621.2375650689,3002976.7076136903,7261999.497017431,12756323.996458538,17739132.534782484,21181846.15703782,23581597.22547382,25736065.66708252,27852480.654824432,29889326.027636394,31876863.211299215,33812935.786935225,35613832.96119087,37256848.06283886
0.0,63809.31906344356,711650.2589351538,2822017.8273887252,6916572.691741134,12277055.623460358,17250514.83339854,20856150.582129426,23568801.308290068,26150159.052795816,28595894.817985516,30629361.04851124,32406237.243607886,34173877.42120698,35915627.58822544,37510954.4290635
0.0,64177.08028762599,711594.06409509,2790615.4148103455,6774081.543875778,11996829.98838468,16884655.73454071,20462568.03568688,23082322.818847794,25410830.53449378,27649208.260356084,29756225.59532323,31700744.380434226,33514529.662964854,35273584.048224725,37065592.336802825
0.0,66675.21352039649,742060.6748188712,2925552.5141559346,7105547.3011488775,12528794.315133343,17502833.074649844,21013154.540928215,23526236.347061098,25796617.848757803,28000015.07425572,30069380.722825754,32059956.966513637,34006150.96147914,35875451.56584397,37638304.34186365
0.0,76430.47434264021,834389.0003712326,3185124.2977931704,7560384.497988507,13072004.360541139,17952929.453987762,21328024.621560037,23890284.329374578,26448851.714372702,28986957.930005845,31125283.4710099,32737330.95452491,34097632.53117812,35547401.02002851,37162919.780996144
0.0,69632.66791467386,775028.3880683661,3051657.0515804593,7378038.412944218,12921712.874642681,17864244.053218372,21189185.698267106,23506356.397205684,25739798.178265702,28094368.752631713,30363736.34211881,32405322.178695124,34200986.85319673,35843746.248969324,37545030.0371346
0.0,63889.79861010248,707035.2126330578,2769531.4516785266,6754076.601179946,12048912.369317336,17111109.795302615,20900241.115787826,23657220.930722058,26002680.536322568,28196086.136421714,30290269.09470486,32293851.133037847,34220212.90371995,36052417.60496593,37705808.766775854
0.0,66153.74637393266,727954.5090686854,2822685.6791246254,6820718.792654002,12057371.672898782,17021589.042079996,20864417.00795452,23962363.266410187,26812841.656555723,29322772.084666796,31246007.229806207,32722602.83469824,34101333.64157736,35600423.36783371,37293679.5315293
0.0,68178.21120726767,751819.5741771827,2922390.916766291,7050764.001847972,12406999.679834358,17391063.770692855,21101093.744231157,23967939.220492505,26610452.167587828,29054347.485196,31177700.49846127,33131701.307985675,35125099.12326031,37160349.35950705,39045736.71617566
0.0,68184.99363263925,751023.6122179695,2917263.373009632,7058815.366521556,12473513.349028163,17520008.986075394,21183378.698015478,23809600.65790536,26096479.268549904,28328242.802870095,30488571.926717464,32537502.378379907,34392555.946536854,35963756.12369436,37361690.291975304
0.0,68469.12616050873,754848.1621128098,2929878.232719998,7039947.953058364,12318465.881435804,17185860.734984078,20805194.424287222,23668106.72697845,26347685.760710996,28819080.59153831,30991468.540463306,32981027.759117816,34833955.83206533,36485932.12126129,37966672.17152919
0.0,67804.34197453251,753448.0868536849,2959512.383704874,7151367.870887745,12552779.853514241,17463494.095465828,20951603.940272886,23612564.417075086,26275135.704850562,28999483.054417744,31480974.289485212,33522761.533688605,35133201.713480905,36447940.43977279,37676534.77798144
0.0,70995.23389860967,785573.5505753913,3063371.1603753623,7360318.183155346,12857135.794630438,17779211.275867917,21125099.14792417,23491770.837340552,25740403.30247273,28050824.160213154,30195978.588635854,32020943.21393946,33657999.569675304,35385729.24180092,37317867.83964342
0.0,62538.33485732106,695135.6814077772,2735689.4292834983,6649835.789920363,11801048.209845565,16699209.939585539,20438212.71391073,23316036.244911518,25830582.453622498,28090111.26578938,30176560.068554506,32201585.291389443,34067950.570764415,35607642.915038705,36972084.20913631
0.0,67001.02715597588,743417.7071172104,2917678.3620790043,7078407.336353023,12515130.629430128,17579587.057532668,21270699.041651532,23974936.227209568,26390901.77964889,28704452.315002747,30848743.684748568,32804626.493857194,34574854.505008414,36229441.736690015,37895079.6539041
0.0,64714.69274655359,723083.8772228227,2877144.43324992,7085399.442652198,12698948.480193075,18060357.707692668,22032403.48725379,24849548.186629992,27167370.627872165,29170980.171582166,30859251.201887935,32354666.873977453,33792516.706380665,35241023.297306076,36789394.48300059
0.0,66372.05456845477,728660.2997606855,2811281.711975603,6752213.437175224,11876636.04834444,16705880.524787553,20441704.40950157,23516278.62887504,26413442.946676373,28986965.235280048,30949028.170785937,32394993.18569897,33736471.39120127,35262150.10159486,36924146.60292833
0.0,66851.1439763317,739155.6784750095,2883628.998584337,6965996.804838183,12293372.040327895,17293618.093638446,21041539.875758678,23917713.588581398,26486202.279807538,28807656.692314733,30800030.36284599,32528359.567113742,34152408.43567254,35809890.129136115,37558247.099525
0.0,67528.18875887783,754097.4027221143,2985466.2999468516,7249595.234914509,12770240.01282839,17809820.394745387,21340961.90253687,23865450.222785886,26177960.801657125,28404543.357798677,30437283.568099458,32287474.391550723,33971264.3249949,35535050.24480798,37065638.815564126
0.0,61531.915431402645,684662.9816688922,2705402.5220933827,6625943.194507684,11804551.702120299,16669971.469106479,20202772.90355927,22772135.73506048,25165118.555439338,27609908.022237606,29904995.882609792,31885683.240636874,33600099.76683137,35255426.98673899,37049447.24209888
0.0,65160.522636957336,727669.5564381132,2888800.8281716183,7070083.586645288,12525743.442763835,17509501.676938243,20936302.850602187,23304975.626930404,25558998.397541396,27923992.361339655,30155494.519590672,32154224.493086632,34015843.40550749,35838407.8216293,37554020.496966444
0.0,65127.326659037426,725511.8099985471,2867455.23190473,6995125.239728234,12396523.481780175,17371066.573045716,20877284.098322533,23371817.79706048,25690892.676014487,28024776.638156477,30148135.355761886,31952154.450795703,33531131.995223325,35022145.45314204,36542743.464767076
0.0,61974.934526495716,690388.8290102244,2735231.133291325,6724930.940931793,12038820.584131949,17101859.830138408,20841498.620007396,23555969.732751403,25960902.422522273,28305513.246266775,30530736.989355568,32620588.988705467,34558168.063444205,36245891.25430858,37654796.91608906
0.0,54039.15821419262,612527.6235561358,2491859.711812311,6220105.323209553,11275478.78953635,16235177.418796893,20112292.89476545,23184227.54123924,26016285.94079088,28586149.691620264,30695544.931697924,32436799.827168167,34075129.276650734,35765938.22391782,37445195.50401494
0.0,63836.52567294724,712094.716218522,2815638.305973094,6839827.037158005,12064889.222726278,16910284.185551178,20472403.696228642,23201256.95867215,25720785.604251627,28060289.156909287,30134886.14528493,32097268.710345995,34035004.69853701,35930182.37639165,37803165.6824795
0.0,65232.74749007998,727410.449692868,2876210.223393418,6998469.680016734,12378613.160841014,17410971.48405276,21145057.118164696,24013047.578290824,26653609.28014274,29084640.492042474,31161242.224649884,32962892.373142324,34616869.400762476,36253691.56642802,37965842.832463294
0.0,65202.448095565815,728311.2157663349,2890342.5748001095,7058459.700472469,12465507.5753285,17353647.287842996,20694913.495084964,23100979.34715808,25565625.091990244,28266276.64953879,30869886.967935853,33169038.364764147,35150330.82484483,36810489.028183535,38211762.85170244
0.0,66729.73062288042,736206.7020655752,2858529.885682753,6868559.836901936,12091145.029812302,17001486.722342126,20701858.54758982,23518603.677646052,25998960.608056713,28315031.577821694,30482881.593556795,32429614.760491885,34079668.043513164,35570532.110534936,37174041.56733231
0.0,61909.55892958434,692000.6630506779,2752231.9134175517,6760026.526743517,12093921.116951847,17209409.648649547,21080633.33484035,23969098.847517893,26445646.331962604,28657518.760054566,30609251.161210924,32349520.346482445,33870016.59099952,35224575.3122513,36672742.83043338
0.0,66570.8687090371,732788.6560124969,2843487.6708662175,6868518.781266392,12079814.72890279,16897576.657795563,20440563.846431617,23184737.596033737,25760519.39892002,28148929.64991247,30141558.357906267,31917444.2941762,33786737.281060874,35734460.357456036,37491553.658853486
0.0,71162.38615786319,784613.9897833684,3044738.287429924,7309340.756927769,12774850.138431715,17733820.19558477,21267037.074447364,23904375.193645407,26358274.041512843,28675664.578543164,30715392.363465253,32563934.973044805,34389049.19584403,36261229.88024774,38077000.28582342
0.0,68412.34788497878,757271.0476685052,2960533.947700728,7163024.3238301575,12635688.846160825,17736914.016781032,21491373.84657665,24283767.72625594,26712357.185589742,28852747.85974054,30677538.04714898,32382594.657955494,34114368.29690094,35866628.83066276,37596677.087343626
0.0,71593.46114391951,786936.3535805773,3043184.274772035,7325535.140491408,12895022.697350573,18039923.611226104,21670047.156136937,24113128.494934943,26073697.063411042,27847049.936093666,29501173.51909125,31155327.580202308,33008841.87313294,35166723.821699984,37400169.330823824
0.0,71459.87972815367,787043.6524915283,3047945.3835585034,7306989.708755582,12782387.985230044,17760117.50189562,21222959.88723933,23576876.66447088,25572087.57471953,27562220.592675965,29693039.740291953,31925163.95837301,33992412.812447,35710148.45463963,37201855.45937743
0.0,64897.286895602185,723898.082968312,2859965.936008324,6932810.349418451,12209366.620219894,17062880.83655394,20535882.87245867,23127773.879725315,25560085.174003072,27920035.11030691,30107462.68107703,32130203.492984124,34055201.15343188,35883462.50147249,37511483.78406851
0.0,62479.588424431895,697722.8687724158,2767052.4098247094,6765897.39897696,12070556.37139174,17086808.41659711,20765701.92263806,23424899.61376692,25738257.131617848,27943448.176600195,30007468.45583353,31859917.419806078,33509305.41653416,35020064.63910377,36490044.36363873
0.0,63114.96018268484,703109.7483781533,2782403.2295181947,6820839.111881155,12200382.574359773,17314915.49663244,21052289.188325834,23670328.634151902,25860412.906754635,27945202.169537496,29948131.551297933,31777911.355428465,33402984.2550541,34910968.47718618,36481260.595860735
0.0,70524.33778829966,779609.262641343,3035201.422498865,7278517.339238301,12664791.452323288,17477517.14032609,20805048.706970066,23240624.04821075,25565795.692436237,27907176.01243279,30211917.323913384,32484598.391927443,34559963.935571395,36229595.21906154,37608416.543632925
0.0,67434.2991721151,744585.2428649551,2897615.672916242,6976725.875668386,12231230.69841785,17079913.644658003,20663258.547941945,23493472.135301348,26182061.381542295,28652170.69373523,30660311.92478119,32256898.739853404,33656365.281151615,35092226.9788364,36723955.03447993
0.0,71410.27983003165,782563.8795686115,3008152.7556471056,7187516.593394451,12527355.595124375,17371545.905856647,20769272.83309976,23165322.312771842,25296576.107076216,27480703.632988844,29751025.771057375,31965520.777476892,33845298.29334288,35313318.343572676,36634296.444215536
0.0,67009.5515321747,737131.8012351996,2847033.087645086,6806282.61819147,11914313.194684964,16693409.847931808,20389066.746270753,23434985.98750365,26276808.13456908,28830776.66879126,31011520.763793528,32941910.643501155,34710914.58426353,36260467.55234673,37584587.55868217
0.0,62759.130791722266,698549.730346519,2763153.2704972127,6786329.2002651,12165239.065254666,17340908.005372092,21259208.9832215,24153663.173253898,26602033.05614448,28731663.538478654,30502244.491273373,32051365.053085327,33613991.05706685,35320051.78231656,37138017.586838394
0.0,65681.16915205838,725068.6427320231,2831323.565444417,6902150.367890753,12294428.336114006,17429880.02622232,21237394.134241324,23955881.53682128,26243921.787276596,28396719.04652121,30449915.061191246,32391572.433198657,34187162.15183926,35852088.88081934,37465330.55759315
0.0,67364.72829133214,737966.2765757691,2831541.070660752,6752155.563739864,11858527.18654325,16778909.414351247,20729352.534436848,23962447.77225182,26746196.890507594,29071762.462874874,31077755.907044258,32921072.910250194,34611560.92816468,36220200.73457409,37837480.67112453
0.0,59218.898176756,666146.3686793522,2686872.793270128,6726895.229177266,12273168.657621782,17750512.134857405,21858593.672931165,24611918.16175332,26700490.77926633,28634437.20663444,30575939.61326218,32419186.993098132,33996826.932913244,35377518.43593728,36836779.16546063
0.0,64068.21446185175,712583.0989867245,2805001.1457425924,6805669.3672248395,12046833.617815629,16991374.86303515,20685021.52715511,23491373.3258169,25987525.555672713,28307248.189565066,30474450.471610006,32538593.18398498,34480411.02981037,36280580.59639176,37985878.797663964
0.0,68415.19908901339,751085.2267809936,2887882.599127743,6859865.607801097,11913711.87143349,16537315.01505156,19979427.472917456,22754388.20777361,25404930.851911258,27908926.605834164,30188413.71936862,32263062.011544984,34146719.20012044,35935325.464719586,37740464.84897025
0.0,73677.31645228628,808938.8259249142,3116907.557240522,7444723.247321267,12960128.160359323,17922285.816144343,21370540.5049163,23816892.139482435,26049627.684444018,28277860.230111577,30389813.851078782,32264986.083665643,33894186.7847952,35514880.883155815,37361298.30207364
0.0,63997.776025737934,711384.8995067402,2798590.5139475744,6798640.122908877,12081385.572127024,17093740.412847277,20828025.84904326,23582352.90870574,25948433.014248263,28120309.551052976,30117508.47296591,32004638.17297334,33905732.702571355,35878336.24370842,37731651.91299276
