2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
18486440.40138225,19666736.136340454,20515289.982921727,26498632.753380515,27017027.968127325,27245699.211164434,28515318.917110506,32060322.781525534,35553244.28376109,35908592.18637526,37466696.807866536,40159116.58661804,42264561.45119152,41505905.67759037,44482803.510964945,45919329.1856137
18743715.198104095,22121745.628218774,21396629.798394743,23293047.962076683,27497273.370247625,30240692.61774917,32511718.687946275,34375449.87756654,35975289.39832221,35914124.77305463,38763906.243912384,39758622.96864013,41450848.11405368,42001837.96935365,43988947.84922728,45294178.042818576
19888650.617964197,20251737.810672373,22844319.664837398,24509599.75043002,28047767.447334707,28660219.49499036,30281076.980583284,32705659.714177452,35424235.3149031,34490435.330951065,35675337.32653402,39196243.39355031,40563595.28230431,43684442.56162127,45675461.90232017,44682268.028711535
17482335.686662853,21149588.167887416,22518687.65172694,24382160.35797996,28913152.65373999,28697823.73357058,31075977.17360603,33759466.95111358,35599179.156322524,38330356.752763815,38010857.09191714,39624615.22719873,42607138.13669751,44891300.39496566,45001530.97445537,45511372.85133211
18665722.50592862,20678727.2199697,21027422.724955503,24665026.50821556,28378225.021412034,29772208.271621935,29309102.510927998,34371514.96321219,33803369.895185865,34610110.93322146,35405025.34160397,38650824.000374146,41769786.737898976,42414948.567466356,44980119.07939626,47300799.461625814
20962494.758719593,20202279.704313453,22118440.652351867,23786236.784804504,27568904.59235036,31499981.934637763,31645423.0872286,33410355.082361843,35867606.94566201,37392841.62572654,37421063.61040671,39913295.312180854,42269823.587284565,40750726.912062146,43628295.69373952,45651873.93205557
20541222.250153393,24470882.53527277,21786015.547860764,23402840.10771677,28542986.472665973,27198527.696572654,29301089.506754722,32671909.06796887,34467150.762297615,37283887.6022549,37259569.37495195,37858288.64055492,40422387.31040584,43889232.06363934,43351855.77021175,45445476.48103657
19072962.150814887,19830648.743314322,22634900.853105582,25928938.481526133,28667620.334028974,30119823.877357,30218445.584453706,33254698.769887455,36655948.57873533,35765320.68199622,37675120.992166996,40197627.568808794,43353237.08379215,43887392.22037245,42737428.0560143,46225239.62550664
18727892.303230457,20128022.056211453,20794684.39902498,23641408.363172524,27070476.526044197,28993915.802128624,31846901.517934803,33152756.64253437,36102408.925973445,35478493.00889047,35774967.70505556,41139004.11905242,42223510.76218282,43210717.160216,44801083.24160023,46135094.89104763
20543376.325192053,19746381.626575965,23188250.60804368,24339975.413749505,28189052.80001763,28615387.654041503,31576744.417495903,32590882.812068228,36069112.12612818,35506350.58440917,36517892.191142,39973041.1617767,44017274.5858839,42824603.9060091,44019733.407831885,47887530.31796664
19938933.56541123,20324963.635893367,24248264.651917238,23112628.636997778,27659764.387374435,29566822.64204266,34454924.7311862,31769400.923845574,33788154.5594865,36281391.45022269,39359325.1013277,40355471.543663,40819027.33279682,41220015.619043045,43436766.96031085,45959358.44758746
19773181.728094783,20218600.34775201,21980678.287859183,23632290.4271999,28728021.304828838,29577735.854494467,31991959.301503424,33220973.46206187,32945006.30622686,36038656.21155498,36924504.141142815,41122181.23251609,40274025.806644715,40348175.1579833,45087873.362145305,46121270.833467126
19573895.79617093,20955151.893831518,22180529.401113648,23423441.133413013,28229339.13887981,27960791.909892082,32953456.691169113,32082399.311620202,33694991.368747935,36462803.856954396,36747772.39885345,40684758.01101466,39298797.24460126,40647580.18051708,43760188.477349624,45989150.29578388
18576846.79193811,20190808.53830621,24263722.256752566,23153548.561211213,26205698.013900366,28910368.719087727,30030378.853161264,33487283.20960664,35657497.470739156,35876345.88644903,38105870.54697276,38126048.00246406,42679729.99420485,41884098.96783465,46102603.20063016,45470095.71411683
18905038.47676382,20270013.360342752,22955358.31463715,25563368.308056932,28446454.283429295,31628663.76676843,30377496.997459777,32595200.057621654,33818034.23675373,35459402.40265126,36935476.78250599,37676865.39701597,42669074.005870596,43207514.75150841,43728526.017863534,46207449.34579713
18947212.68246432,20238555.19964526,22864222.40578065,23921419.354070466,28058580.755274586,26984895.183049474,32213870.070432387,34321561.80014204,36264134.27606165,35426173.21819231,38781350.047972225,39823179.53725608,40597888.97652027,42186752.93924601,44071023.72932964,43171062.72878897
19637916.943690464,19214618.422440447,21077902.683775354,24115473.022412866,27646914.79522023,28030889.13755878,31466194.426307283,31846352.224762693,34101103.10704267,37350706.555698544,37860429.858699374,39708135.50241797,43396432.212893836,42266298.0258061,43461074.79381386,45131870.61928283
21519443.025640644,20385386.779967166,21221117.116630483,24090047.79765914,27330714.16729233,28707512.78999784,33117307.925148018,32973746.25568647,33622079.298202604,35530962.99517146,35592335.10639511,38477169.00172829,42746700.6542923,41706229.10511854,47202982.6089539,42848432.24302193
18913077.630633034,20622509.506359834,22355114.669878863,24572360.25229535,27726565.143076718,30615115.503472447,29921610.241777718,32556788.066101633,33810766.33309514,35469459.48564256,37389941.919749066,40033576.45693662,40427606.43526566,42214052.144355536,44209072.05042691,46004982.85645657
18154292.809086304,20759948.46189647,23620597.699968603,25236731.8364096,27722601.40181738,29773673.884984743,31114870.576162778,34048863.98525653,35865361.47589202,34721190.05328711,37507237.56068283,38592349.62364705,41483822.68974054,41215572.974781096,44049591.464704074,45663348.433124706
19272983.21226267,20782891.93366518,20521748.460610766,24816391.70480398,28995466.47324865,30790155.792195287,31187937.49840559,33127159.80172864,36286577.33366473,35236263.41122043,38234230.41712859,38501921.499537125,42188160.85274209,42980350.86437619,43162073.169939056,46424639.58613616
18919099.91424222,20309626.557816643,23217362.735779002,25149314.33972636,28511860.43936076,29192576.239952672,32084497.628054265,32456613.871595684,36114029.94837996,35331676.48820684,37434437.295599245,38284669.10360841,41496565.607892044,44263297.29754683,45925162.93657418,47704130.91883722
18688554.35923208,23577865.046777766,23639045.81773481,25083796.46337319,28323294.215554528,27386123.107650977,30595954.502441272,32351221.74153611,34917236.466662705,35545754.21168571,37648417.72193723,39874985.72683305,41680260.38906188,42303303.02588159,43887638.905280076,47462715.673900194
18977941.24349326,21380895.898515847,22310342.536434487,21846938.71827838,30681578.47714122,30591256.19405892,33827158.60352033,33840953.6036121,35150752.041350715,36673479.11804611,37141547.42114608,38372492.46891453,44003535.1082709,42206296.983271524,44344289.373512916,46379096.51459602
19150605.882784348,21591506.77984334,22171735.733121626,27891552.349124942,25868843.85220953,28411736.478517164,32500107.032504704,31031189.7509218,35313180.359306626,35652780.26203413,37547973.8274523,40703386.206221364,41761001.40353223,41674469.044170946,45348720.1710184,46107325.64241737
17848319.31557544,19732049.77457725,22189458.646166325,24803071.563563257,27893117.750140056,30274339.84825411,31375610.228859626,32053256.628170036,35153320.79277845,36847641.4590008,37471964.617356546,38089355.11134329,41819595.995637156,41494578.39680951,45897306.13042405,47143839.781479105
19151260.239897583,21014310.826684553,22184585.02730533,25627846.135273274,26205700.823714208,29401375.158047847,30231394.422403008,33313442.233340047,32929659.26501584,36396776.969229825,39865972.08443384,38717740.0192763,39859049.42915823,43285532.55654285,43824074.325604506,46920133.33390278
20665739.914327927,21669072.46743302,22256226.59572388,25987315.693858873,28944095.395694926,28347975.434158653,30569386.087030515,34322660.3390142,35854525.66730832,35214842.3075632,37276701.44281854,39262419.06417932,42536895.13848675,42277250.57714573,45686701.3043689,46254295.5049764
20965587.077196274,19188055.45200942,24001726.617706195,25253199.48051527,28124697.663172252,28575516.817211132,32752116.556240365,32304276.59548096,35081817.9383886,36595247.81042105,36399422.020219356,39128084.61645855,40533120.182289064,40754641.90605258,46565272.69075085,45090002.276944056
20125709.747093894,22879432.332748897,21561150.87518769,22525968.695860457,30045997.073142413,28109310.0350187,30836973.052979372,32176410.486786354,35265311.541789785,33976938.45708795,38381306.14698753,39860343.1188017,42588604.466398984,43496908.34712116,44703556.402846694,45489972.91272232
19483441.736670285,19751617.965790134,22507140.63083661,23053594.227135815,28195292.676374175,28672940.544658054,30382333.991052765,34031716.547213264,35996933.013838276,36090622.7536286,35714712.939556554,38341238.680189565,41504785.220159285,43072092.52760641,44744297.83836497,46105320.17553855
19451538.401348148,20248602.86568938,21566864.408349145,25798408.572464395,29215146.86102287,29846170.781772178,30028277.300414633,31475142.295768745,35051039.25646264,35448643.456141606,36395093.100203246,39452448.58585897,39426470.6438098,42427683.45455248,44767042.42813844,46386084.76378756
17365644.48646437,18383894.09073293,22042413.172136273,23232011.713396512,26653124.108193234,26709057.24858261,30310073.00567582,32712572.464398216,34817256.53373752,34672319.65839402,36549126.23395935,38949128.481257685,40639477.8187769,42900095.10045507,44823911.00463414,46358970.99190942
18174128.43282481,20873904.064282097,22696436.81631658,25608336.116673514,30287826.358560234,30600250.807413988,30784615.22079948,31945509.695120577,34857733.64791699,35383027.123313434,40040875.108352706,40414382.40119635,42309872.863483176,43449270.634410456,45751010.695923835,46547682.75709724
19199739.855545882,21339126.74014773,23124847.281649567,22686574.19493494,30773418.866774153,28474086.908418763,33020373.394485943,32645366.43724605,36416009.58925778,36087142.5770022,36052482.23720699,40542852.77868904,43288147.297123276,42523801.526963055,45165027.26182938,45046607.32422325
19488451.59183065,21756854.720266525,22722861.312816855,24514904.638400495,29208688.403748646,31112898.430102263,32561296.875540905,33209050.95663197,35071059.362486646,36242731.5590862,36232168.571843915,39637389.781268984,40276337.533504136,42104737.82317908,45041975.08457069,45389368.77950629
21017670.53347779,20447962.02886046,23663025.98618983,23630326.53240977,27916908.04915934,30500666.394381665,31098250.129133224,33258157.011918053,34600894.469810024,33444810.427831523,37006704.53005529,40986951.46217562,41979211.52444461,43552544.29681227,45247009.78643602,46731943.500994116
21229288.740216203,20131204.78444261,23984523.929578267,24693195.969537396,28546601.71588023,26819625.0080101,31745396.834804945,33879849.87386307,35354798.62150244,37433991.37024421,39140535.04445987,39019632.821198024,41719138.319241874,42228793.0016353,43703536.72427014,45953725.70701477
19683269.349954333,18112969.463882685,22240619.759724848,24394871.213831518,28187023.08488973,29096774.70474259,30166176.47623425,31333548.165358808,34478135.79008466,33986845.26901707,37631185.40430325,38383222.4905267,41825269.80779796,41891305.841316275,41964064.49899873,44716472.11045547
19628561.96111788,21381946.374632306,21972927.51054153,24222827.4555898,27830409.705540884,28929931.529375482,30389404.927741263,32792958.827225056,34385328.44847584,37576937.30100174,36918517.64825435,39533662.773197025,40366705.91950512,42304142.39634826,43031540.9316051,45187609.44181553
20524882.08300608,20442362.50865445,23233415.88254201,23703774.82492093,28876092.502968717,30116252.188858837,32092965.75392115,33917957.36057931,35647123.141608804,35544986.69862135,36083135.91674204,38474263.168909594,42043782.59868045,43802582.98073527,44743898.340279914,45483171.67822507
18932649.067920297,20533529.7331296,22979901.654195167,23980494.987124268,27469874.945596788,28203874.868301164,30495807.574968792,32033331.92062189,35014306.700927645,35115905.19112443,37048720.14992483,40109466.36509716,42268430.76333736,44469255.118998975,44574172.4226847,44228796.303201586
17666336.481130846,20638384.18573969,22230471.74853555,23659707.739804372,26694605.737543453,28075079.097995445,32498583.812595196,33997128.32198844,35391347.201413095,36728237.97007843,36386408.5209127,39692307.35425279,40845980.803615056,43953288.74742044,44737585.98504329,44068035.86110735
18028630.701088537,20400549.04544789,21246387.058095075,25192898.327288363,25927408.322612874,29097344.538774673,29524110.40624147,32396234.644692156,33666070.3818766,35947681.8805086,36648439.24071279,38551492.89935738,42816988.7409473,42020107.04798742,41057468.20765462,45649463.95871257
21023379.415975004,20903554.898238346,23342111.064076386,23254762.393783182,28764532.03866168,28652108.179849256,31653284.198876794,34171481.35103938,33856021.79012379,34003846.29472306,37205218.753075086,39706582.882428855,43488080.7463764,42631997.28839289,44900706.015505314,45054365.91432811
18669044.47191168,20888695.719237853,24101963.628202,23967411.575518496,28341988.61669137,28395753.20580267,30665401.403590824,34112681.034327604,33419855.9478982,35168548.89751702,37410094.05084318,39457610.31383147,41489862.800434984,43434912.92439643,47561364.47057639,44629794.8206448
19726574.80729503,19728792.365662824,23348025.450196583,26006849.594923284,27975701.699096598,30328992.020547546,30214918.677806396,34280118.95988217,37064772.19109073,35879250.32216932,38436049.1198518,37925509.2784078,40880029.24685939,43153452.67247524,46895768.328105524,43756910.93721418
19637109.49861612,21933092.2213617,24379074.118921928,23715629.769313935,29514844.71435596,30027063.32331848,33282500.28366913,32602814.23696449,35199998.957074694,35329925.093197994,37347835.07767017,38995272.5849773,40656341.4031788,44583817.04070739,44257481.91971531,45290084.214699075
18961514.648364607,18731895.982527968,22984966.85399746,22970843.1680967,27341329.115047496,30482449.041904766,30696493.293670774,33355682.65184866,34456159.68374297,35453579.16114903,36970076.5603253,39128172.028853394,39995578.04236227,43402689.3863954,47393314.9891634,46521491.101349644
18368626.67726902,21263558.913626347,20519708.71520555,23077854.08208619,27540388.31782603,30376587.997463793,32076771.79346118,31194586.85786571,36021185.77633022,35401559.565655075,38365518.67367683,38476645.91567429,41471479.5229458,41589793.448680244,44067893.28710205,44481647.95243716
18447220.923084646,19769865.751618814,21175573.311645236,23515109.372651767,28134695.113791253,30699519.6605361,30044833.937034193,31641154.566285018,35126263.90194667,34185668.83988674,37955315.38887155,39352108.00220384,42220062.03971605,45087307.36792568,44252030.88019006,45221340.41357349
20510126.96806984,20479943.248942968,22098056.33059781,25946150.849542413,28894183.385662265,28086343.208743613,30265834.263424426,31300307.80114718,33826783.08815188,37296503.71990024,37106783.20953435,37316532.50177612,42119673.444444835,42725279.69114226,43673092.58514383,45111114.82398892
19436935.705829408,20577383.04645378,22745011.833326265,21977695.194352835,26788352.504453763,28664238.778636698,29805160.5731915,33375700.40207059,35861697.61080526,35343810.799738124,38427603.483189225,39590962.004311316,41861278.44318465,39245428.004666425,43962607.07123767,45154648.82716609
19256226.530700486,20009230.06628288,20914319.498832382,23564750.48831967,27567006.425634768,30212291.692758415,31139034.873605937,32175140.378292676,33659031.55347172,39095736.00570206,38801592.05617119,39520858.33126039,39961010.52887171,40798329.34428017,46093608.847157344,47684619.05318652
19729253.10163951,19571498.929855324,21657742.2122243,22965153.189187728,30405708.39869585,28943684.800654847,32203954.94552927,33920656.54461144,33615512.58794925,36115410.80274736,37362935.60841225,40790095.38424446,42287200.28452687,42470151.76459943,44353570.94047498,45054697.635378905
18338429.791268688,19632332.049243968,22852144.313332967,24971199.770312797,28758839.01865069,27381110.90688668,31658068.33775198,33531565.49953268,37041167.39255182,34522833.17542576,38890234.79540234,41135742.38577044,40333248.11926724,43274293.18021584,42249994.85320837,45810615.63020757
18236686.23913037,21270893.830302823,22228728.9914645,23548301.40247518,28734360.788939517,28199728.27791174,31318476.221939687,33625646.27834848,34707360.594114915,36174229.26465062,37392504.963755004,40951305.08322613,43217669.82172471,42438003.08929056,44051767.91069997,44683047.93799815
21981077.201139078,21385415.819278758,23316359.566516154,25541204.689835127,27984469.741777625,28870444.74341531,32963440.330582332,32209291.716113724,34880059.61387301,36376914.27042054,36459131.49484326,40240384.95599796,42225751.495352246,41914095.4889424,45515600.926245846,44497324.59674649
18996578.832474288,22195717.617676184,22134542.29188814,22275721.471572507,28315555.64257237,28855117.09575266,31881993.174438465,34084839.05177459,35011128.34378373,33356645.583869282,38310116.86337392,38193320.23054801,42179811.83959629,43520534.84993481,45398817.06627727,46811376.07933781
19066129.315723658,20360477.87002941,22774425.39070463,24854795.59276896,26912573.82272033,30234398.2479717,29266536.429825857,30440087.29011646,33195011.135262392,36612460.728043854,38381169.56542069,39562696.364711605,40944761.0338892,43072525.54300965,43419263.40103655,45466994.418086655
18466381.70225365,21230841.333010554,21621372.35855505,24375014.920092445,28139679.000938375,31013917.04411328,31373916.67056981,34253281.132452354,36014637.917091005,34762581.87557272,37052201.11630801,39026693.9535412,42220158.45006336,43418043.90518111,44931549.80135288,44929658.06595316
19395841.878249515,20017546.58904556,22707612.270907715,22114686.552546162,28011815.47015902,27155702.49568197,30083851.800164934,34698020.205079995,37029424.157912664,35294292.2551774,38235397.17330985,39879089.89422749,43164296.62384601,42812964.423531696,42988179.28771275,44901207.7728804
19867087.131238006,18412485.973451003,20323338.61995754,24889241.474635664,31048392.90614248,28462255.429993533,31116258.427860815,32736631.312080972,35368059.97987848,35063850.88798224,37563879.4311216,40236367.76474343,40928170.62326401,42544168.465357654,45367498.582087,45803044.96820844
17671086.246375512,17904001.713097937,20979423.095001753,25268051.413635846,27742568.405163985,29576052.149746303,32745707.06236836,31402503.349108662,38140867.65184952,35908852.61682217,38283961.23990846,38537476.10345935,40482406.89000841,42560711.888361104,43488421.64139562,45944627.60332111
16997429.3484698,18928980.918149803,21693909.518201265,22663089.097937528,31501098.216631416,29387208.157461286,31594751.862373516,31578801.54925698,34288899.9891118,35459819.83913913,38973152.76528433,37731696.435269244,41199270.28709997,43036075.792461134,41545750.23162425,43937135.57926316
17821841.393040657,20283215.20276327,21764233.351622567,24984142.587645084,25511237.530362133,28702151.63590559,32610255.596444856,31026768.523138862,34955222.840959616,36871430.250001945,39266731.15259331,37917501.98459167,42021573.81386718,42578655.49596989,42999357.136529066,44429232.223617025
17979869.55658889,24722744.210427023,23634865.773565304,24017321.0215945,27077868.246255636,29822054.22363345,29935834.75418421,33201709.767053198,36046752.99971974,35845400.07730846,37003207.36547521,38752394.96064829,42708331.598552816,42477356.52505434,46075100.3921917,43748096.115783826
17975991.243069775,20589140.093289346,22802471.053026848,23864817.00473483,29636226.872589417,28094285.63031461,31314710.259003542,34070333.85615076,37130052.10765184,35796465.25295371,40706801.305003434,39438853.30258338,43545843.75694701,42138511.55951759,44009186.13128464,47180713.87862812
20347013.81649974,20474226.807466846,21092179.508810148,26887320.874749422,27728039.288008556,29259064.605113767,29143656.127416432,32188522.20734319,36106430.042609155,35864272.002133965,40670002.705276564,39663549.29036811,40912387.33105648,44486545.87242014,46987677.72409446,47382935.447372615
19570288.341591254,20284956.33829186,20409059.83042965,24339192.37438816,28490132.394952927,27870091.39442684,31382784.91479681,34111904.607367165,34764789.8592442,36392615.430175565,35414440.34838101,41393652.221833706,40823127.82400524,42193442.629712075,44481650.33439989,45615057.00886761
20508590.330374613,20072545.585803926,21622631.14187048,24987812.590049025,24928444.237564426,27714912.72915913,31567515.155470293,33788740.090364404,36058390.38009799,32961813.301133618,37133978.6477561,40306912.01573375,40411929.05357438,42265432.958220094,44700250.19458409,45914675.47824079
19972536.794284385,20297064.489990428,22937152.57896016,24606060.916102353,29011878.271896433,30092051.608268462,32397536.67386692,32276127.283686146,34598297.57551893,36253945.70961943,39888619.182028584,39592417.753406405,43523224.06641495,44222494.41377631,45883656.71938587,47456918.972319506
18339057.06284181,19265227.69138487,21301034.273444444,25195801.143685542,27724494.451870296,28488145.346864607,30829853.140831143,33376907.354894616,34289649.54902305,35463001.72330106,37336697.83349448,40371544.355185315,39685090.156622656,42542066.72616004,43777309.44823177,46535853.24324505
19287115.677805856,19448477.137544934,24744170.580076512,25673962.131101318,28319219.772579573,29856935.44321872,30463461.641947027,33068315.04393555,38131155.76557298,37422122.3630445,36489127.470763534,39791637.964841686,41687312.8762055,43126507.71619828,46220300.6335875,44798521.69532323
19187458.886894573,19214084.926025167,22531348.424669817,24061303.738712773,30411653.82026657,28201423.11648034,32309094.141886923,29828213.56016575,37303209.6179284,36059112.04759573,37836869.98491765,39082838.240002714,42138005.16564056,41852806.97998802,44349499.83314901,47383845.98854602
18973685.27574893,20148475.913494032,21964282.415510394,25015482.47733827,27866404.82394856,28666963.06308629,31496803.68883315,34046450.32121825,33593785.308400236,36868272.684157826,38077600.62954676,39782850.12350491,41614939.385451496,42567859.33746346,44989150.731944494,44065889.41304608
18498507.151145823,18571036.851858463,24358147.571321514,25353759.172796153,25565728.21495373,29593004.789895244,31051098.086866595,33509775.001581196,35471321.84748477,35866468.08092916,37610602.611202,40484663.59265216,40908921.35785645,42093104.929353155,44924324.573568806,46819730.257461615
19749926.213094722,19946197.09444331,20374113.936302602,22110844.46699561,27807084.760240346,29368229.386875246,30901946.248478234,31625622.816778623,33705700.78550187,36209566.937335216,39209747.6216551,38492467.0079235,41564972.47553116,41720133.92783879,44872499.80482583,45696454.66067626
20539387.185072117,20627946.94961612,22422691.144372683,22982883.49684757,27087174.179713693,29705236.879218694,31553273.42888636,35135033.241556466,33830756.88183562,37142045.6437,37826658.00646773,38233823.87716265,38516357.55611767,41806161.61998089,43603380.00987675,45254331.98995871
20441449.773110006,19972174.580162007,22597766.664093718,22376006.444077633,28481980.76731464,27687312.075953785,32051886.220411867,33936294.4359021,33369449.90482858,38191161.76341316,37167126.01361209,39743916.05795671,42472916.76745477,41762245.51649519,43384764.49668017,45354660.43359606
19936792.293669622,21159135.64299589,23882024.297938813,25335658.96313458,29441026.085674766,30180380.90279147,32187621.712420017,32367250.003365643,34453097.07986881,34289968.49781672,39256946.6684487,39388431.556089565,41977406.16057018,39319643.783106774,43433125.35745493,46954572.34847526
19792428.131516777,19740438.187401995,22151449.07378062,26161217.53996478,27771020.391338993,29316673.430498384,31288826.083102543,33067298.055231992,36467859.78108664,38820256.38070606,39344786.285966165,39598297.98030095,42965328.87490292,40825448.05650878,44164667.03942854,45038528.79470425
18769892.814571448,21588147.301371865,23848779.605203092,22446835.94998128,27838668.92421734,28430448.71070792,32042819.982783273,34101986.62694957,37685235.56578248,37374085.10767418,38971523.29995942,38202912.05662019,40816207.242832355,42595700.26450513,47118062.818385735,45927389.22843725
21043135.941792116,20016823.801152967,22258621.731924,23916492.084257975,27477708.586263083,29966080.886965636,29849672.791457996,30736532.088771593,34787391.40622789,36646093.28674765,36822791.23894309,41963091.024237484,41590658.83230381,42620029.53082453,43040909.39439043,46559988.78930326
20581955.971450675,20720157.471509457,22644416.987025663,24213087.178735904,27011437.858000197,30831026.723440006,30947750.096040454,34806642.33702655,33705022.1883817,37047133.08877209,37889855.97880497,39438402.36441721,40913333.64704157,43297231.311454885,44797340.95259661,47885358.94345265
20177468.220597766,20028874.14450123,21793158.704339787,24303887.91113024,29731400.21657845,29622181.830349363,32439631.051316727,33168129.20390799,32935690.52493819,36538073.99046014,37462549.0834195,40723404.42625551,43493634.49819498,44591669.48608888,43988651.557848066,45299254.29190637
19053520.978513926,20361027.627989206,22475004.40896288,22906205.587312955,28063209.486179892,26846075.73669717,33701210.18192085,32565534.12062767,34599919.86293293,36640066.550093435,38625374.2360162,37041085.238694236,40803857.59741326,44155617.16566084,45183774.722591035,44499036.702779956
20765090.16390442,21356153.045330353,21360526.975532897,23935075.24108265,26102305.818203785,30108299.67233119,33018746.066301484,32439625.225334957,35081322.443536036,36502059.89643525,37424060.917036355,36998820.14681846,42833345.67983889,43909168.09236457,44968234.5568541,47439108.31262041
19267142.56523516,20998597.603804816,21484390.38226991,22958110.15855356,26556019.421661,29573114.49537697,31394523.07341755,34087114.49552864,33092736.346899476,36323277.714474864,39626186.135199495,39468002.73836522,42629537.29128255,45208397.86053054,45743924.960307434,44207873.28307823
19062508.969632562,20903998.366895802,22211829.93367659,25414101.35407603,28016822.499099,29097043.324669406,32508768.773815665,31216285.66377311,35647832.362401,35315552.156558335,38554374.13640897,38921272.85103133,42183260.63626378,41908171.48594864,41924270.331080705,46253076.56540389
17941218.656933244,22198658.793292977,22930327.070628922,24754561.50617567,27717119.24144262,29155929.966534205,28651273.752024572,33279124.963585645,33779412.24294135,36382203.5978086,36443968.261172675,40029652.4816907,41802584.78423355,41030413.672724366,45728155.38127872,45615267.6985978
18415083.26852768,21673927.13629206,21656464.61192615,23749975.10665759,29782442.935607143,29634109.948468696,31987249.53666612,32700537.33154017,34328513.24627238,35654986.16787627,35014645.00426876,40093572.80653175,42274109.75086154,40834017.206793,44617952.586288504,42415201.17972952
21843224.936486498,19842719.80730849,21696701.967958737,24776507.729699858,28570772.193192128,27422337.639471352,31348398.96510202,33318265.482414797,34130228.784429274,36915119.184110194,36243523.157585144,40013689.21078642,39874765.84067246,42047285.32199346,42324481.71914688,46757009.100625105
20837227.701848216,22437165.641413443,21812812.544932235,23073129.012610763,29194159.802961174,29247577.046902444,30581543.49225383,32083800.384831302,35121416.68117914,37401269.74221808,36490062.79174221,40823874.21371165,41385901.55151903,43921226.61668932,43948819.96393889,46799254.24185324
18473519.863927566,20976218.199089054,23031345.46026123,21853436.821743075,29903157.171080444,27511316.16914475,32507342.86272278,32263498.640015163,35968739.185041346,36505182.70809875,37289762.59152738,38333763.76977636,41310832.93458061,41983059.06095937,44605618.66403002,45938008.12711021
18512819.2540192,19095944.579041593,21812804.823658302,23849316.39365918,27181690.16155212,29613360.61495237,31048804.217467614,33954883.896583594,35516778.77133495,36697960.48624704,37035433.22505649,40784690.7912807,41888204.921436004,44036182.231711045,45184808.556162074,45605684.033804506
18728866.96062309,20610506.66462915,21958033.552270796,23149765.60725104,26833683.520412043,31385289.293644726,29782484.71240534,30625265.936646327,35529837.2725952,35213918.90484511,37343920.33664013,37786263.80403247,42061560.07213688,42855341.47300622,45271198.12581813,46471521.16757244
19087884.79236192,18658152.589009915,21373584.069072127,22986569.68610035,26783479.36326639,30662832.28635382,32850700.292902905,32241990.024645064,36015122.83438218,36318238.31088745,37021875.33095428,39442256.72302397,39335037.486891255,40736556.34099331,44668062.077299885,46918783.34373327
20445244.845275503,19294489.87058326,23294459.952196036,24683330.3308215,28561192.944841165,29016324.343905207,30710904.431783833,33669897.49966796,36001764.16641379,35792083.92960202,38162841.13803891,39858763.23657344,41474725.620735474,41739820.09544577,44265499.082936876,46831051.37404863
18432006.196237896,21813305.519045696,21443986.3849549,25980577.678936083,28949651.9491374,28671633.234621186,29783204.600268498,32200018.052916855,34737862.54011528,35655059.15102808,36922120.81246477,39372701.15269427,41489700.422442906,41631545.80859932,45392605.6236372,47125392.06167185
19433452.308782596,21572490.199907098,23019215.479580946,23264942.616148807,28533367.107653208,28167420.352512967,30246069.506153353,33526642.436219707,35676105.39440478,36533530.21874035,37839732.56098241,37398598.59333939,39869950.00596964,42959692.865226746,45024993.16320629,45025690.90180114
21343835.68508347,19765499.723414794,23642465.715561695,22077426.49889092,27088932.84632561,29575961.15252047,30942328.3944274,33775333.80264562,35389723.42698286,37650483.292122856,37116749.157562874,38098767.82985529,41334292.489152156,42065330.8847655,43419225.14861439,44845765.93081147
17788949.841511734,21966520.026342433,20587214.296701115,23846186.495539524,28186643.981586445,29589151.109545108,31244689.133373722,31184229.669649795,34179865.69478828,35965741.75853565,37671554.40043552,37980156.100905865,42315407.691004634,41501416.1671751,46095566.2767976,43633932.50759023
20022928.965848457,20654177.436631076,22083352.980372652,24633482.934578672,27211299.197008897,28808519.064057223,30075640.72317129,34358043.47518701,34466381.05446626,35377242.0593485,39153884.971853346,37403997.72180711,43495837.36339276,42412213.12947532,45343176.57099079,46433444.11636266
17201171.75801809,21255820.087439872,21061531.301775396,23665665.786282018,29971874.706733283,28533075.32014486,32547066.98056944,31725210.15913256,36775481.26681283,35893575.334656104,38176695.97958529,39226516.359788656,41620280.68894559,40984133.40504142,43601586.61092476,45010631.60134642
17929956.061995875,20582387.106227495,23890061.866248272,22939593.438999258,29945454.735285852,29018009.217931706,30789365.84228655,32520868.91446171,37663030.965952225,36447644.39354006,38103722.01420677,40026631.95179987,40076808.195351645,43791361.27086435,43237865.508650616,44752161.14772327
18886810.815673444,20218799.419913005,22287589.29477401,23596664.919087783,27412412.292044375,28424950.46019704,31336303.365317386,30808270.463436842,35117450.03984384,37458194.92274815,38027759.71155837,40171346.28395779,43180046.511973865,43246551.33688602,43522565.048624255,45270893.99640894
19545335.695828084,19089946.367747,25175534.868039303,23946286.226242114,29746306.418990534,28989114.255146433,31375005.878379963,32777607.50269523,36550353.733994536,38824319.29974328,36032006.21023424,39059456.09911828,42081448.866216585,40538260.26211182,43466957.46540998,46324782.66068563
18855859.61780067,20521000.17598167,22857933.28289789,23354715.98969657,26948918.578547463,28046299.725383744,28791072.829047054,33447154.879570592,34900846.38521582,37388834.12223274,38406941.07535543,39421794.15100992,42004710.35350856,40554739.386474326,44596018.88608495,45602113.20700431
